source,source_row_id,person_id,reference_year,source_code,level_min,level_max,qa_status,qa_reason
zensus_like_2022,337,P032933,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,338,P042837,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,339,P008418,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,340,P039949,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,341,P018123,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,342,P045237,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,343,P001319,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,344,P018514,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,345,P020154,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,346,P035371,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,347,P006123,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,348,P044740,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,349,P037878,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,350,P049022,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,351,P010665,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,352,P046033,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,353,P004311,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,354,P047166,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,355,P046919,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,356,P027780,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,357,P033293,2022,,,,flagged,missing_attainment
zensus_like_2022,358,P004344,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,359,P034659,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,360,P030276,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,361,P004696,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,362,P022582,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,363,P040057,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,364,P047984,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,365,P019871,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,366,P000414,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,367,P025330,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,368,P032189,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,369,P015030,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,370,P047200,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,371,P023691,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,372,P040029,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,373,P000857,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,374,P027677,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,375,P020756,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,376,P028985,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,377,P037243,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,378,P033645,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,379,P038127,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,380,P048689,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,381,P002169,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,382,P020640,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,383,P000570,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,384,P035688,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,385,P026283,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,386,P004429,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,387,P006775,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,388,P044859,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,389,P042680,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,390,P038081,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,391,P016220,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,392,P015325,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,393,P028114,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,394,P024700,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,395,P047488,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,396,P009047,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,397,P023971,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,398,P043947,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,399,P027862,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,400,P006217,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,401,P023447,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,402,P042338,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,403,P012370,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,404,P007840,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,405,P012206,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,406,P012872,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,407,P015765,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,408,P035162,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,409,P040771,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,410,P039157,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,411,P041348,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,412,P027813,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,413,P048997,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,414,P014661,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,415,P034280,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,416,P021092,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,417,P016650,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,418,P033340,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,419,P010118,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,420,P032871,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,421,P045781,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,422,P006291,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,423,P045379,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,424,P045317,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,425,P039705,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,426,P000628,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,427,P038361,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,428,P036444,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,429,P016434,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,430,P046122,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,431,P002181,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,432,P026257,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,433,P029861,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,434,P026864,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,435,P011721,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,436,P031812,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,437,P044427,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,438,P047280,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,439,P020711,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,440,P041519,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,441,P046553,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,442,P043852,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,443,P047562,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,444,P049297,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,445,P045774,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,446,P034623,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,447,P004074,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,448,P039151,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,449,P026032,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,450,P009537,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,451,P032610,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,452,P049311,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,453,P006725,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,454,P002541,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,455,P014706,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,456,P010270,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,457,P007322,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,458,P023722,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,459,P022414,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,460,P028827,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,461,P028905,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,462,P015560,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,463,P040983,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,464,P010285,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,465,P009368,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,466,P024040,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,467,P039483,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,468,P020172,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,469,P031263,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,470,P024209,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,471,P005880,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,472,P022447,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,473,P004352,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,474,P037963,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,475,P013144,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,476,P043210,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,477,P025381,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,478,P019637,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,479,P037456,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,480,P011568,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,481,P018186,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,482,P032268,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,483,P035492,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,484,P014084,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,485,P043311,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,486,P043099,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,487,P047413,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,488,P017668,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,489,P031015,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,490,P000813,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,491,P007502,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,492,P015085,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,493,P004336,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,494,P049274,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,495,P032783,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,496,P041251,2022,MASTER_EQ,5,5,rejected,duplicate_person_year
zensus_like_2022,497,P001390,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,498,P024936,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,499,P036442,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,500,P044572,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,501,P046868,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,502,P048050,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,503,P036331,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,504,P020752,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,505,P004237,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,506,P037462,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,507,P048677,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,508,P046189,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,509,P010626,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,510,P048131,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,511,P042198,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,512,P007129,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,513,P040197,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,514,P001431,2022,UNKNOWN_CODE,,,rejected,unknown_source_code
zensus_like_2022,515,P000112,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,516,P027824,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,517,P020100,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,518,P007728,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,519,P013812,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,520,P004625,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,521,P006282,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,522,P015065,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,523,P048057,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,524,P009092,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,525,P014276,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,526,P018856,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,527,P045587,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,528,P047929,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,529,P041920,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,530,P038907,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,531,P038092,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,532,P046342,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,533,P007861,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,534,P012924,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,535,P049332,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,536,P048808,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,537,P015118,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,538,P011785,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,539,P010160,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,540,P010759,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,541,P004719,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,542,P032055,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,543,P039156,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,544,P024305,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,545,P010343,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,546,P030842,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,547,P009550,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,548,P022239,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,549,P037440,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,550,P019716,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,551,P019526,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,552,P014450,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,553,P026840,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,554,P020240,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,555,P025091,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,556,P006941,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,557,P042817,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,558,P036997,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,559,P024526,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,560,P019079,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,561,P026228,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,562,P005249,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,563,P012710,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,564,P029704,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,565,P043089,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,566,P025667,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,567,P024924,2022,UNKNOWN_CODE,,,rejected,unknown_source_code
zensus_like_2022,568,P009924,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,569,P029728,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,570,P033267,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,571,P015557,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,572,P046702,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,573,P001322,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,574,P035722,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,575,P024663,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,576,P044804,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,577,P046262,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,578,P031617,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,579,P018686,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,580,P010643,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,581,P024643,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,582,P034618,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,583,P042538,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,584,P026000,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,585,P014248,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,586,P023214,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,587,P012977,2022,MASTER_EQ,5,5,rejected,duplicate_person_year
zensus_like_2022,588,P035252,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,589,P013387,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,590,P025777,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,591,P048403,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,592,P029110,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,593,P004829,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,594,P045574,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,595,P043153,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,596,P031805,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,597,P025139,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,598,P037818,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,599,P007649,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,600,P032026,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,601,P020724,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,602,P007104,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,603,P004892,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,604,P035133,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,605,P005019,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,606,P015615,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,607,P010162,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,608,P032687,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,609,P032630,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,610,P019281,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,611,P039500,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,612,P048389,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,613,P011188,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,614,P019931,2022,VOC_POSTSEC,3,3,rejected,duplicate_person_year
zensus_like_2022,615,P035247,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,616,P019043,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,617,P021823,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,618,P007772,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,619,P041109,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,620,P019504,2022,DOCTORATE,6,6,usable,valid_evidence
zensus_like_2022,621,P008981,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,622,P017086,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,623,P041880,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,624,P001241,2022,NONE_LOW,1,1,usable,valid_evidence
zensus_like_2022,625,P011832,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,626,P025593,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,627,P002750,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,628,P017008,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,629,P020022,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,630,P035234,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,631,P029599,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,632,P045905,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,633,P002964,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,634,P002609,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,635,P004190,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,636,P026726,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,637,P004399,2022,BACHELOR_EQ,4,4,usable,valid_evidence
zensus_like_2022,638,P004852,2022,VOC_POSTSEC,3,3,usable,valid_evidence
zensus_like_2022,639,P006383,2022,SCHOOL,2,2,usable,valid_evidence
zensus_like_2022,640,P007111,2022,MASTER_EQ,5,5,usable,valid_evidence
zensus_like_2022,641,P036071,2022,VOC_POSTSEC,3,3,usable,valid_evidence
